instrumentation.reporting.errors,,always,24h,"index=_telemetry source=telemetry sourcetype=splunk_telemetry_log status=failed 
visibility=*$visibility$*"
instrumentation.reportingErrorCount,,always,24h,"index=_telemetry source=telemetry sourcetype=splunk_telemetry_log status=failed | fillnull 
value=anonymous visibility | stats count(eval(visibility LIKE ""%anonymous%"")) as anonymous_errors 
count(eval(visibility LIKE ""%license%"")) as license_errors count(eval(visibility LIKE ""%support%"")) 
as support_errors"
instrumentation.support.eventsByTime,,always,24h,"(index=_introspection OR index=_telemetry) sourcetype=splunk_telemetry source=""http-stream"" 
visibility=*support* | append [| savedsearch instrumentation.licenseUsage]"
instrumentation.support.firstEvent,,always,24h,"(index=_introspection OR index=_telemetry) sourcetype=splunk_telemetry source=""http-stream"" 
visibility=*support* | append [savedsearch instrumentation.licenseUsage] | where date >= 
""$beginDate$"" AND date <= ""$endDate$"" | head 1"
instrumentation.topology.deployment.clustering.member,,always,24h,"| localop | rest /services/cluster/master/peers | eval 
data=""{\""master\"":\""""+splunk_server+""\"",\""member\"":{\""host\"":\""""+label+""\"",\""guid\"":\""""+title+""\"",\""
status\"":\""""+status+""\""},\""site\"":\""""+site+""\""}"" | where isnotnull(data) | eval _time=now() | eval 
date=strftime(_time, ""%Y-%m-%d"") | fields _time date data"
instrumentation.topology.deployment.clustering.searchhead,,always,24h,"| localop | rest /services/cluster/master/searchheads | where splunk_server!=label | eval 
data=""{\""master\"":\""""+splunk_server+""\"",\""searchhead\"":{\""host\"":\""""+label+""\"",\""guid\"":\""""+title+""\
"",\""status\"":\""""+status+""\""},\""site\"":\""""+site+""\""}"" | where isnotnull(data) | eval _time=now() | 
eval date=strftime(_time, ""%Y-%m-%d"") | fields _time date data"
instrumentation.topology.deployment.distsearch.peer,,always,24h,"| localop | rest /services/search/distributed/peers | eval 
data=""{\""host\"":\""""+splunk_server+""\"",\""peer\"":{\""host\"":\""""+peerName+""\"",\""guid\"":\""""+guid+""\"",\""st
atus\"":\""""+status+""\""}}"" | where isnotnull(data) | eval _time=now() | eval date=strftime(_time, 
""%Y-%m-%d"") | fields _time date data"
instrumentation.topology.deployment.licensing.slave,,always,24h,"| localop | rest /services/licenser/slaves | eval 
data=""{\""master\"":\""""+splunk_server+""\"",\""slave\"":{\""host\"":\""""+label+""\"",\""guid\"":\""""+title+""\"",\""p
ool\"":\""""+active_pool_ids+""\""}}"" | where isnotnull(data) | eval _time=now() | eval 
date=strftime(_time, ""%Y-%m-%d"") | fields _time date data"
instrumentation.topology.deployment.shclustering.member,,always,24h,"| localop | rest /services/shcluster/captain/members | eval 
data=""{\""site\"":\""""+site+""\"",\""captain\"":\""""+splunk_server+""\"",\""member\"":{\""host\"":\""""+label+""\"",\""
guid\"":\""""+title+""\"",\""status\"":\""""+status+""\""}}"" | where isnotnull(data) | eval _time=now() | eval 
date=strftime(_time, ""%Y-%m-%d"") | fields _time date data"
instrumentation.usage.admissionRules.enabled,,always,24h,"NOT() | append [rest splunk_server=local /services/workloads/status/admission-control-status | 
fields enabled]"
instrumentation.usage.admissionRules.rules,,always,24h,"NOT() | append [rest splunk_server=local 
""/services/workloads/rules?workload_rule_type=search_filter"" | 
`hash_admission_rule_predicate(index)` | `hash_admission_rule_predicate(app)` | 
`hash_admission_rule_predicate(user)` | `hash_admission_rule_predicate(role)` | eval 
data=""\""""+sha1(title)+""\"":{\""predicate\"":\""""+predicate+""\""}"" | stats list(data) AS ruleList, count 
AS ruleTotal | eval ruleCombined=mvjoin(ruleList, "", "") | fields ruleTotal, ruleCombined]"
instrumentation.usage.admissionRules.rulesTriggered,,always,24h,"index=_internal sourcetype=wlm_monitor prefilter_action=filter | stats count by prefilter_rule | 
fields prefilter_rule, count | eval data=""{\""searchFilterRule\"":\""""+sha1(prefilter_rule)+""\"", 
\""filteredSearchesCount\"":\""""+count+""\""}"" | stats list(data) AS rulesTriggered, count AS 
rulesTriggeredTotal | eval rulesTriggeredCombined=mvjoin(rulesTriggered, "", "") | fields 
rulesTriggeredTotal, rulesTriggeredCombined"
instrumentation.usage.app.page,,always,24h,"index=_internal sourcetype=splunk_web_access uri_path=""/*/app/*/*"" NOT uri_path=""/*/static/*"" | eval 
uri_parts=split(uri_path, ""/""),locale=mvindex(uri_parts,1), app=mvindex(uri_parts,3), 
page=mvindex(uri_parts,4) | bin _time span=1d | eventstats estdc(user) as appUsers count as 
appOccurrences by app _time | bin _time span=1d | stats latest(locale) as locale count as 
occurrences estdc(user) as users by app page appUsers appOccurrences _time | sort app -occurrences | 
streamstats count as pageRank by app _time | where pageRank<=10 | eval 
data=""{\""app\"":\""""+app+""\"",\""page\"":\""""+page+""\"",\""locale\"":\""""+locale+""\"",\""occurrences\"":"" + 
tostring(occurrences) + "",\""users\"":"" + tostring(users) + ""}"" | eval 
data=if(pageRank==1,data+"";{\""app\"":\""""+app+""\"",\""locale\"":\""""+locale+""\"",\""occurrences\"":"" + 
tostring(appOccurrences) + "",\""users\"":"" + tostring(appUsers) + ""}"", data) | stats values(data) as 
data by app appOccurrences appUsers _time | sort _time -appOccurrences | streamstats count as 
appRank by _time | where appRank<=25 | mvexpand data | makemv delim="";"" data | mvexpand data | eval 
date=strftime(_time, ""%Y-%m-%d"") | fields _time date data"
instrumentation.usage.bucketmerge.clustered,,always,24h,"index=_internal source=*mergebuckets.log* (""all peers"" action=merge OR action=dryrun) OR action=list 
| eval command=action | eval newBucketsCount=mergedBuckets | eval 
oldBucketsCount=totalBucketsToMerge | eval indexersCount=if(isnotnull(peers),peers,0) | eval 
bucketsFailedToMergeCount=if(isnotnull(bucketsUnableToMerge),bucketsUnableToMerge,0) |table command, 
newBucketsCount, oldBucketsCount, bucketsFailedToMergeCount, indexersCount | makejson command 
newBucketsCount oldBucketsCount bucketsFailedToMergeCount indexersCount output=""data"" | eval 
_time=now(), date=strftime(_time, ""%Y-%m-%d"") | fields _time date data"
instrumentation.usage.bucketmerge.standalone,,always,24h,"index=_internal source=*splunkd-utility.log* component=BucketMergerCmd command=merge OR 
command=dryrun OR command=list | table command, newBucketsCount, oldBucketsCount, durationSec | 
makejson command newBucketsCount oldBucketsCount durationSec output=""data"" | eval _time=now(), 
date=strftime(_time, ""%Y-%m-%d"") | fields _time date data"
instrumentation.usage.configaudit.info,,always,24h,"| rest splunk_server=local /services/config_audit/config | eval disabled='info.disabled', 
mode='info.mode', denylist='info.denylist', exclude_fields='info.exclude_fields', 
uses_inotify='info.uses_inotify' | makejson disabled, mode, denylist, exclude_fields, uses_inotify 
output=data | eval _time=now(), date=strftime(_time, ""%Y-%m-%d"") | fields _time date data"
instrumentation.usage.configaudit.introspection,,always,24h,"index=_audit action=search info=granted (search=""*index=_c*"" OR search=""*index=*_configaudit*"") NOT 
(search=*""index=*_audit""*) | stats dc(user) AS ""user_count"" count AS ""total_search_count"" | eval 
_time=now() | eval date=strftime(_time, ""%Y-%m-%d"") | makejson user_count total_search_count 
output=data | fields data _time"
instrumentation.usage.configaudit.searches,,always,24h,"index=""_configaudit"" | top limit=500 data.action data.path data.changes{}.stanza 
data.changes{}.properties{}.name | rex field=data.path "".*\/etc\/*(?<path>.*)"" | eval path = 
""$SPLUNK_HOME/etc/"" + 'path' | eval stanza = 'data.changes{}.stanza' | eval prop = 
'data.changes{}.properties{}.name' | eval _time=now() | eval date=strftime(_time, ""%Y-%m-%d"") | 
makejson path stanza prop count output=data | fields data _time"
instrumentation.usage.durableSearch,,always,24h,"| rest servicesNS/-/-/admin/savedsearch | search NOT title=instrumentation.* AND NOT 
durable.track_time_type="""" | eval name=sha1(title), durableTrackTimeType='durable.track_time_type', 
durableLagTime='durable.lag_time', durableBackfillType='durable.backfill_type', 
durableMaxBackfillIntervals='durable.max_backfill_intervals', 
enableSummaryIndex=if('action.summary_index'==1, ""Yes"", ""No"")  | fields name, durableTrackTimeType, 
durableLagTime, durableBackfillType, durableMaxBackfillIntervals, enableSummaryIndex | makejson name 
durableTrackTimeType durableLagTime durableBackfillType durableMaxBackfillIntervals 
enableSummaryIndex output=""data"" | eval _time=now(), date=strftime(_time, ""%Y-%m-%d"") | fields _time 
date data"
instrumentation.usage.healthMonitor.currentState,,always,24h,"| rest /services/apps/local splunk_server=local | search title=search | rename version as 
splunk_version | fields splunk_version 

 | appendcols [| rest services/server/health-config/distributed_health_reporter splunk_server=local 
| eval dist_hr_enabled=if(isnull(disabled) or disabled=='' or disabled==0, 1, 0) | fields 
dist_hr_enabled] 

 | appendcols [| search index=_internal earliest=-1d source=*splunkd_ui_access.log 
(""server/health/splunkd/details"" OR ""server/health/deployment/details"") | stats count as 
click_count] 

 | appendcols [ 

    | rest services/server/health/splunkd/details splunk_server=local 

    | fields + features.* health | rename health as features.health 

    | fields - *.reasons.* *.messages.* 

    | foreach features.* [ eval newname=""splunkd.""+replace(lower(""<<MATCHSTR>>""), "" "", ""_"") | rex 
field=newname mode=sed ""s/features\.|\.health//g"" | eval {newname}='<<FIELD>>'] 

    | fields - features.*, newname 

    | transpose column_name=""features"" | rename ""row 1"" as current_color 

    | join type=outer features [ 

        | search index=_internal earliest=-1d source=*health.log component=PeriodicHealthReporter 

            | stats count as num,  values(color) as colors by node_path 

            | rename node_path as features 

            | eval colors = mvjoin(colors, "","") 

            | eval worst_color = if(match(colors, ""red""), ""red"", (if(match(colors, ""yellow""), 
""yellow"", ""green""))) 

            | fields features, num, colors, worst_color 

    ] 

    | sort by features 

    | eval nodes="""", combin_column=1 

    | foreach features* [eval nodes = ""{\""nodePath\"": \"""" + '<<FIELD>>' + ""\"", \""color\"": \"""" + 
current_color + ""\"", \""worstColorInLast24Hours\"": \"""" + worst_color + ""\""}""] 

    | stats count list(nodes) as node_list by combin_column 

    | eval node_status = mvjoin(node_list, "", "") 

 ] 

 | eval data = ""{\""splunkVersion\"": \"""" + splunk_version + ""\"", \""distribuedHealthReporter\"": 
{\""enabled\"": "" + dist_hr_enabled + ""}, \""healthReportClicks\"": "" + click_count + "", \""nodeStatus\"": 
["" + node_status + ""]}"", _time=now(), date=strftime(_time, ""%Y-%m-%d"") 

 | fields data _time date"
instrumentation.usage.indexing.sourcetype,,always,24h,"index=_internal source=*metrics.log* TERM(group=per_sourcetype_thruput) | bin _time span=1d | stats 
sum(ev) as events, sum(kb) as size, estdc(host) as hosts by series _time | eval 
data=""{\""name\"":\""""+replace(series,""\"""", ""\\\"""") + 
""\"",\""events\"":""+tostring(events)+"",\""bytes\"":""+tostring(round(size*1024))+"",\""hosts\"":""+tostring(ho
sts)+""}"" | eval date=strftime(_time, ""%Y-%m-%d"") | fields _time date data"
instrumentation.usage.kvstore,,always,24h,"|rest splunk_server=local /services/kvstore/info | eval data = ""{"" | foreach usage.* [eval data = 
data + ""\""<<FIELD>>\"":\"""" + '<<FIELD>>' + ""\"", "" ] | eval data = rtrim(data, "", "") + ""}"", _time = 
now(), date=strftime(_time, ""%Y-%m-%d"") | fields data _time date"
instrumentation.usage.kvstorebackuprestore,,always,24h,"index=_internal sourcetype=splunkd source=*splunkd.log* component=KVStoreBackupRestore (started AND 
archiveName AND method) | eval usageMethod = if(method==2, ""pointInTime"", ""nonPointInTime"") | stats 
count by usageMethod, action | makejson usageMethod, action, count output=data | eval _time=now(), 
date=strftime(_time, ""%Y-%m-%d"") | fields _time date data"
instrumentation.usage.lookups.lookupDefinitions,,always,24h,"|rest splunk_server=local /services/admin/transforms-lookup getsize=true | eval name = 'eai:acl.app' 
+ ""."" + title | rename ""eai:acl.sharing"" AS sharing | eval is_temporal = if(isnull(time_field),0,1) 
| table name type is_temporal size sharing | join type=left name [rest splunk_server=local 
/services/admin/kvstore-collectionstats | table data | mvexpand data | spath input=data | table ns 
size | rename ns as name] | eval name=sha1(name) | makejson output=lookups | stats list(lookups) as 
lookups | eval data = ""{ \""lookups\"" : ["" . mvjoin(lookups,"","") . ""]}"", _time = now(), 
date=strftime(_time, ""%Y-%m-%d"") | fields data _time date"
instrumentation.usage.metrics,,always,24h,"| mcatalog values(_dims) values(sourcetype) values(metric_type) where index=* earliest=-15m by 
metric_name, index | stats count(values(_dims)) AS dimension_count list(values(sourcetype)) AS 
sourcetype list(values(metric_type)) AS metrictype by metric_name, index | eval metrictype = 
if(isnull(metrictype), ""N/A"", metrictype) | fields metric_name, index,  dimension_count, sourcetype, 
metrictype | eval data=""{ \""metricName\"" : \""""+metric_name+""\"", \""indexName\"" : \""""+index+""\"", 
\""dimensionCount\"" : \""""+dimension_count+""\"", \""sourcetype\"" : \""""+sourcetype+""\"", \""metricType\"" : 
\""""+metrictype+""\""}"", _time = now(), date=strftime(_time, ""%Y-%m-%d"") | fields _time date data"
instrumentation.usage.rest,,always,24h,"index=_internal useragent=splunk-sdk* | eval endpointuri = case(like(uri_path, 
""%/authorization/capabilities%""), ""authorization/capabilities"", like(uri_path, 
""%/authorization/roles%""), ""authorization/roles"", like(uri_path, ""%/configs/conf-%s%""), 
""configs/conf-%s"", like(uri_path, ""%/properties/%""), ""properties"", like(uri_path, 
""%/saved/eventtypes%""), ""saved/eventtypes"", like(uri_path, ""%/deployment/client%""), 
""deployment/client"", like(uri_path, ""%/deployment/tenants%""), ""deployment/tenants"", like(uri_path, 
""%/deployment/server%""), ""deployment/server"", like(uri_path, ""%/deployment/serverclass%""), 
""deployment/serverclass"", like(uri_path, ""%/storage/passwords%""), ""storage/passwords"", 
like(uri_path, ""%/services/receivers/stream%""), ""/services/receivers/stream"", like(uri_path, 
""%/services/receivers/simple%""), ""/services/receivers/simple"", like(uri_path, 
""%/authentication/users%""), ""authentication/users"", like(uri_path, ""%/saved/searches%""), 
""saved/searches"", like(uri_path, ""%/data/modular_inputs%""), ""data/modular_inputs"", like(uri_path, 
""%/data/input%""), ""data/input"", like(uri_path, ""%/data/indexes%""), ""data/indexes"", like(uri_path, 
""%/alerts/fired_alerts%""), ""/alerts/fired_alerts"", like(uri_path, ""%messages%""), ""messages"", 
like(uri_path, ""%/search/jobs%""), ""search/jobs"" ) | stats count by endpointuri, status, method, 
useragent | eval _time=now(), date=strftime(_time, ""%Y-%m-%d"") | eval data=""{ \""endpointUri\"" : 
\""""+endpointuri+""\"", \""status\"" : \""""+status+""\"", \""method\"" : \""""+method+""\"", \""useragent\"" : 
\""""+useragent+""\"", \""count\"" : \""""+count+""\"" }"" | fields _time date data"
instrumentation.usage.rollup,,always,24h,"| rest servicesNS/-/-/catalog/metricstore/rollup | eval summaryCount=0, target_index_list="""", 
metricOverrideCount=0, name=title, hasDimensionList=if(isnull(dimensionList), ""false"", ""true"") | 
foreach summaries*rollupIndex [| eval summaryCount=if(isnull('<<FIELD>>'), summaryCount, 
summaryCount+1)] | foreach aggregation* [| eval metricOverrideCount=if(isnull('<<FIELD>>'), 
metricOverrideCount, metricOverrideCount+1)] | foreach summaries*rollupIndex [eval 
target_index_list=if(isnotnull('<<FIELD>>'), target_index_list."","".'<<FIELD>>', target_index_list)] 
| eval targetIndex=split('target_index_list',"","")| mvexpand  targetIndex | search NOT targetIndex="""" 
| join type=left targetIndex [| rest /services/data/indexes datatype=metric | eval 
targetIndexDBSizeGB_temp=tostring(round(coalesce(currentDBSizeMB,0) / 1024, 2)) | stats 
sum(targetIndexDBSizeGB_temp) as targetIndexDBSizeGB by title | rename title as targetIndex | fields 
targetIndex, targetIndexDBSizeGB] | fields name, defaultAggregation, summaryCount, hasDimensionList, 
metricOverrideCount, targetIndex, targetIndexDBSizeGB | eval 
targetIndexDBSizeGB=if(targetIndexDBSizeGB==0, ""0 (Check Index to Verify)"", targetIndexDBSizeGB) | 
makejson name defaultAggregation targetIndex targetIndexDBSizeGB hasDimensionList summaryCount(int) 
metricOverrideCount(int) output=""data"" | eval _time=now(), date=strftime(_time, ""%Y-%m-%d"") | fields 
_time date data"
